screen_name,tweet_id,date,date_collected,text,retweets,favorites,retweeted,divisive,id,name
SenDeanHeller,7.42E+17,6/13/2016 18:11,11/29/2018 22:26,Great read on @HydePark_MS students w/ waste-smart design for city of the future via @LasVegasSun https://t.co/OMyNJa52cd Cc: @DiscoverEorg,2,0,FALSE,0,SenDeanHeller7.42e+176/13/2016 18:11,zoe
SenatorReid,4.57E+17,4/17/2014 20:09,11/30/2018 4:43,"RT @WhiteHouse: President Obama: """"""""The number of Americans who’ve signed up for private insurance...has grown to #8Million."""""""" http://t.co/PPO…",354,0,FALSE,0,SenatorReid4.57e+174/17/2014 20:09,zoe
PramilaJayapal,3.21E+17,4/9/2013 4:40,12/6/2018 12:47,"RT @nwnws: The US will shrivel up &amp; die if we keep building taller, longer walls. @pramilaj http://t.co/wJrWOGWGUQ #nwimmigration",0,0,FALSE,1,PramilaJayapal3.21e+174/9/2013 4:40,zoe
SpeakerRyan,8.80E+17,6/28/2017 21:20,11/30/2018 5:42,BREAKING<U+2192>  The House just passed the Protecting Access to Care Act to help rein in the rising cost of health care through litigation reform.,633,2487,FALSE,0,SpeakerRyan8.8e+176/28/2017 21:20,zoe
Schneider4IL10,7.98E+17,11/14/2016 19:56,11/29/2018 0:19,President-elect Trump must formally reject the acts of hate and bigotry being committed in his name. #IL10 (4/ ),11,29,FALSE,1,Schneider4IL107.98e+1711/14/2016 19:56,zoe
DarrellIssa,8.31E+17,2/12/2017 21:16,11/29/2018 23:25,"Really enjoyed our Healthcare Roundtable with San Diego patients, practitioners, providers &amp; more on what works and what doesn’t in the ACA https://t.co/crdC4XKYq3",13,59,FALSE,0,DarrellIssa8.31e+172/12/2017 21:16,zoe
Jim_Banks,9.44E+17,12/22/2017 0:38,11/29/2018 12:39,"RT @mis2127: For tonight's Jimmy Kimmel:

Almost all House Democrats just voted against CHIP funding—for the THIRD time.",241,0,FALSE,0,Jim_Banks9.44e+1712/22/2017 0:38,zoe
RyanZinke,6.74E+17,12/8/2015 22:28,11/29/2018 2:49,"RT @Fairfield_MT: Club Raising Funds For @4H Shooting Sports Program
@WaltherShooting @DaisyOutdoor #ANSCHÜTZ
https://t.co/GvUEgEqyiC https…",5,0,FALSE,0,RyanZinke6.74e+1712/8/2015 22:28,zoe
MikeCrapo,7.81E+17,9/28/2016 17:37,12/9/2018 13:32,My #WeeklyWedesday column highlights the greatness of Idaho's Olympic &amp; Paralympics athletes. #Rio2016 #Paralympics. https://t.co/FyjwlDhLvT,1,2,FALSE,0,MikeCrapo7.81e+179/28/2016 17:37,zoe
TXRandy14,3.91E+17,10/19/2013 0:04,11/29/2018 2:19,Sad to hear about Rep. Bill Young's passing. My thoughts and prayers are with his family.,1,0,FALSE,0,TXRandy143.91e+1710/19/2013 0:04,zoe
RepGraceMeng,6.80E+17,12/25/2015 12:27,11/30/2018 2:28,Sending my warmest wishes for a very #MerryChristmas to all who celebrate the holiday!,3,5,FALSE,0,RepGraceMeng6.8e+1712/25/2015 12:27,zoe
RubenGallego,1.17E+17,9/23/2011 2:33,12/6/2018 13:47,@santoslaw you are killing me smalls,0,0,FALSE,0,RubenGallego1.17e+179/23/2011 2:33,zoe
virginiafoxx,2.86E+17,1/1/2013 1:01,11/29/2018 20:39,RT @SpeakerBoehner: House continues to wait for Senate to act on #fiscalcliff. @GOPWhip has advised Members to stay near Capitol in case ...,162,0,FALSE,0,virginiafoxx2.86e+171/1/2013 1:01,zoe
RepMcSally,9.57E+17,1/27/2018 0:22,11/28/2018 21:34,"Big news <U+27A1><U+FE0F>@usairforce will include funding for more A-10 wings in the FY19 budget request! The A-10 is critical in the fight against ISIS, the Taliban, N. Korea &amp; Russian aggression. We can't afford to ground 3 squadrons. Learn more:  https://t.co/uVDHL9ycLY https://t.co/lt6YRnIy1M",73,246,FALSE,0,RepMcSally9.57e+171/27/2018 0:22,zoe
repsandylevin,5.74E+17,3/8/2015 1:01,11/30/2018 1:11,Honored to be at #Selma50 Commemoration. #BloodySunday. http://t.co/bkCnoUJQI3,36,40,FALSE,0,repsandylevin5.74e+173/8/2015 1:01,zoe
mike_pence,5.65E+17,2/10/2015 14:40,12/9/2018 13:32,Check out this cartoon from Varvel regarding an executive order I signed to shorten the length of the ISTEP+ test.  http://t.co/iNJkbr4MGW,1,0,FALSE,0,mike_pence5.65e+172/10/2015 14:40,zoe
MartinHeinrich,1.04E+18,9/24/2018 18:39,11/29/2018 22:25,The Land and Water Conservation Fund will expire on Sunday if Congress doesn’t act. I’m doing everything I can to #SaveLWCF so it can keep protecting the parks and public lands where New Mexicans love to get outside. https://t.co/jxlCRHzTgt,56,130,FALSE,0,MartinHeinrich1.04e+189/24/2018 18:39,zoe
Scotttaylorva,4.98E+16,3/21/2011 10:21,12/9/2018 15:05,We could potentially see another Arab leader fall today,0,0,FALSE,0,Scotttaylorva4.98e+163/21/2011 10:21,zoe
JohnKDelaney,1.66E+17,2/4/2012 13:46,12/9/2018 13:15,Big day today.  Team Delaney preparing to visit a 1000 homes in the District!  Nice weather will help,0,0,FALSE,0,JohnKDelaney1.66e+172/4/2012 13:46,zoe
RichHudson,2.24E+17,7/14/2012 22:00,11/28/2018 18:33,RT @RepJustinBurr: On Tues I sure hope the #NC08 voters pick @RichHudson. He's the only GOP candidate that lives in #NC08 - #NC09 doesn' ...,7,0,FALSE,0,RichHudson2.24e+177/14/2012 22:00,zoe
repdinatitus,7.27E+17,5/2/2016 16:19,12/6/2018 13:01,"#TourismMatters in my hometown: 41% of jobs, $15b in salaries &amp; wages, $52b total impact. #NationalToursimAndTravelWeek @LVCVA @USTravel",3,5,FALSE,0,repdinatitus7.27e+175/2/2016 16:19,zoe
McConnellPress,3.68E+17,8/15/2013 15:12,12/6/2018 12:44,"McConnell meeting w/ constituents at Monument Chemical in Brandenburg, #Kentucky; talking #Obamacare &amp; energy issues http://t.co/ZVSwz9LIXG",0,0,FALSE,0,McConnellPress3.68e+178/15/2013 15:12,zoe
CapitoforWV,4.01E+17,11/15/2013 16:07,11/28/2018 14:13,Today is #followfriday! Have you liked our campaign on Facebook? Do so here: https://t.co/0ek6EKeNX2 then RT to spread the word! #wvsen,2,0,FALSE,0,CapitoforWV4.01e+1711/15/2013 16:07,zoe
BruceBraley,3.64E+17,8/3/2013 20:09,11/29/2018 15:36,"Congratulations to my niece, Katie Kalb, and her new husband, Nick Heiar, on their wedding today in Dubuque! http://t.co/UX5mkgSyvk",3,2,FALSE,0,BruceBraley3.64e+178/3/2013 20:09,zoe
RepCurbelo,8.02E+17,11/26/2016 6:00,11/29/2018 18:39,El fallecimiento del dictador pone punto y final a un largo y doloroso capítulo en la historia de #Cuba. Seguimos solidarios con los cubanos https://t.co/SBZsNqdeKl,189,119,FALSE,0,RepCurbelo8.02e+1711/26/2016 6:00,zoe
RepJeffDuncan,3.86E+17,10/4/2013 20:53,12/9/2018 14:16,"The WWII Memorial has also been closed to create powerful images for the nightly news, but is unnecessarily politicizing our Greatest Gen",4,2,FALSE,1,RepJeffDuncan3.86e+1710/4/2013 20:53,zoe
JerryMoran,7.40E+17,6/6/2016 17:41,12/9/2018 13:05,"72 years since #DDay, join me in saluting the 156K Allied troops who risked their lives to protect our way of life. https://t.co/EQuFT8pupQ",8,11,FALSE,0,JerryMoran7.4e+176/6/2016 17:41,zoe
senorrinhatch,8.10E+17,12/16/2016 20:21,12/6/2018 14:12,Be sure to follow Senator Hatch's round table discussion on Facebook live-- https://t.co/8n1FzPzBb2. #utpol https://t.co/1JODtihrbZ,2,2,FALSE,0,senorrinhatch8.1e+1712/16/2016 20:21,zoe
PeterRoskam,7.48E+17,6/29/2016 18:02,11/30/2018 5:13,Lake in the Hills marks completion of affordable housing project @lith60156 https://t.co/ijoUpgkC1G via @dailyherald,0,0,FALSE,0,PeterRoskam7.48e+176/29/2016 18:02,zoe
RepRichHudson,1.04E+18,9/11/2018 17:39,11/29/2018 22:54,"RT @NateMorabito: Just interviewed a former state trooper who lived through Katrina and Rita. His advice, if you get a generator, lock it u…",9,0,FALSE,0,RepRichHudson1.04e+189/11/2018 17:39,zoe
RepWalorski,5.24E+17,10/19/2014 0:44,12/9/2018 14:53,Go @NotreDame! #FightingIrish http://t.co/9vpmaVr0hg,5,7,FALSE,0,RepWalorski5.24e+1710/19/2014 0:44,jonathan
SenatorMenendez,1.06E+18,11/15/2018 19:55,11/30/2018 2:27,"This is a good first step. But w/ Saudi Arabia’s announcement of seeking death sentences for 5 suspects &amp; absent a transparent investigation, this announcement looks like a coordinated attempt to sweep this case under the rug. I expect full accountability &amp; will work to ensure it https://t.co/x9TdB2elDc",22,51,FALSE,99,SenatorMenendez1.06e+1811/15/2018 19:55,leela
CoryGardner,1852984036,5/19/2009 23:25,11/28/2018 17:03,Budget cuts hit small towns. Many talking about cutting 4th of July fireworks funding. Yet the state budget calls for the hiring of over ...,0,0,FALSE,99,CoryGardner18529840365/19/2009 23:25,leela
SenDuckworth,8.81E+17,6/29/2017 19:48,11/29/2018 19:25,Loosening safety standards is a mistake and will put the lives of pilots and air travelers at risk,55,185,FALSE,99,SenDuckworth8.81e+176/29/2017 19:48,leela
RepCuellar,8.45E+17,3/24/2017 16:05,11/29/2018 18:25,"Tuesday, I talked to a constituent who survived breast cancer because her insurance covered screenings as preventive care. AHCA cuts those.",3,11,FALSE,99,RepCuellar8.45e+173/24/2017 16:05,leela
BenSasse,4.56E+17,4/14/2014 0:35,12/9/2018 12:35,"It's not a plan to fix #ObamaCare. This is a plan to repeal it &amp; start anew with real, conservative solutions http://t.co/3vjxlZkhIq #NESen",15,9,FALSE,99,BenSasse4.56e+174/14/2014 0:35,leela
RepRodBlum,5.77E+17,3/15/2015 19:43,11/28/2018 13:28,RT @Heritage: This Bill Would Ban Congress From Using Taxpayer Funds for First-Class Travel - http://t.co/nQKmTWDDH9 http://t.co/jHpQceAfTT,4,4,FALSE,99,RepRodBlum5.77e+173/15/2015 19:43,leela
SenSherrodBrown,8.73E+17,6/8/2017 17:17,12/9/2018 15:36,Too many seem to have amnesia about the devastation the Great Recession wreaked across the country–but most Ohioans don’t have that luxury.,112,219,FALSE,99,SenSherrodBrown8.73e+176/8/2017 17:17,leela
SpeakerBoehner,3.38E+17,5/23/2013 18:53,12/6/2018 14:19,.@SenJohnBarrasso op-ed:  Doctors must give way to tax men under #Obamacare http://t.co/dFd2iyi3tF #IRS via @washtimes,35,6,FALSE,99,SpeakerBoehner3.38e+175/23/2013 18:53,london
justinamash,1.45E+17,12/8/2011 1:52,12/6/2018 12:30,The Senate version of the National Defense Authorization Act includes dangerously broad detention provisions that... http://t.co/fdS5ZDsk,13,0,FALSE,99,justinamash1.45e+1712/8/2011 1:52,london
RepTerriSewell,8.40E+17,3/9/2017 5:42,11/30/2018 6:14,Go @RepDannyDavis! His amendment requires Millionaires to pass drug test to get the GOP tax break of $157.6Bil! What's good for the goose...,59,118,FALSE,99,RepTerriSewell8.4e+173/9/2017 5:42,london
RepGutierrez,9.74E+17,3/15/2018 17:36,12/9/2018 14:08,RT @JuddLegum: 1. Congressman brings giant photo of Carl Icahn to the House floor in an effort to get people to pay attention to the stock…,345,0,FALSE,99,RepGutierrez9.74e+173/15/2018 17:36,london
RepMcGovern,3.02E+17,2/13/2013 3:09,12/9/2018 14:32,"Our democracy does demand the voting process improve, but it also demands we overturn #citizensunited. #sotu",22,3,FALSE,99,RepMcGovern3.02e+172/13/2013 3:09,london
CongBoyle,1.01E+18,6/13/2018 15:33,11/28/2018 13:43,"Last week, the Trump Administration announced that it wants to end Obamacare protections for more than 130 million Americans w/ pre-existing conditions like these and many others. I absolutely oppose that.
#ProtectOurCare",5,22,FALSE,99,CongBoyle1.01e+186/13/2018 15:33,london
DickDurbin,1.01E+18,6/21/2018 14:11,11/29/2018 19:39,"Vulnerable families fleeing violence and seeking refuge in America deserve to be treated with compassion — not treated as criminals. 
https://t.co/DSO2vJF7yp",23,35,FALSE,99,DickDurbin1.01e+186/21/2018 14:11,london
joniernst,4.22E+17,1/10/2014 18:45,11/28/2018 16:30,"Reason #7 #BraleysObamacare is Bad for IA: Even with subsidies, GOOD healthcare remains unaffordable #IASEN http://t.co/11C0wW6j0B",0,0,FALSE,99,joniernst4.22e+171/10/2014 18:45,zoe
PeterRoskam,5.19E+17,10/6/2014 21:00,12/9/2018 13:35,It's long overdue that we bring accountability and transparency to the #IRS  http://t.co/Hf9xUijcrH,1,0,FALSE,99,PeterRoskam5.19e+1710/6/2014 21:00,zoe
RepJerryNadler,7.22E+17,4/18/2016 18:58,12/6/2018 13:14,Another horrific act of terror in Israel-21 people injured. Bus bombing. My prayers are w/victims &amp; their families.  https://t.co/IArcOB9iAT,3,2,FALSE,99,RepJerryNadler7.22e+174/18/2016 18:58,zoe
MarthaMcSally,2.06E+17,5/24/2012 21:36,11/28/2018 21:34,"Want Jobs? Then we have to solve our debt crisis. Otherwise, we're going down the same rabbit-hole Europe is. http://t.co/cVPU98b1",1,0,FALSE,99,MarthaMcSally2.06e+175/24/2012 21:36,zoe
RepMiaLove,9.70E+17,3/2/2018 16:33,11/28/2018 20:47,"As @Interior considers drastic #NationalParks fee increases, I remain opposed. This would make the parks inaccessible to #Utah families + harm local economies. Find a better way to fund #parkmaintenance backlogs. 
#utpol 

https://t.co/MkgrUjbziZ",6,17,FALSE,99,RepMiaLove9.7e+173/2/2018 16:33,zoe
BenSasse,9.14E+17,9/28/2017 21:18,11/30/2018 5:43,"3/
You don’t get America. You said: “You do not have some human right, some abstract thing given to you by God or something like that.” https://t.co/ScXDGFcbGp",331,1573,FALSE,99,BenSasse9.14e+179/28/2017 21:18,zoe
SenWhitehouse,8.42E+17,3/14/2017 22:58,12/6/2018 14:17,"You can’t make this stuff up.

https://t.co/MBLqv9Tl3t",73,121,FALSE,99,SenWhitehouse8.42e+173/14/2017 22:58,zoe
RepPaulTonko,6.42E+17,9/10/2015 18:40,12/9/2018 14:34,.@baltimoresun editorial has a message to @SpeakerBoehner &amp; @HouseGOP: ‘Not another’ #GOPShutdown! http://t.co/rC2kZxI12k,0,0,FALSE,99,RepPaulTonko6.42e+179/10/2015 18:40,zoe
GerryConnolly,6.95E+17,2/2/2016 21:55,12/9/2018 12:59,Memo to media: Rubio and Sanders did not win Iowa. Cruz and Clinton did. Can we ever resist the temptation to yield to spin?,9,5,FALSE,99,GerryConnolly6.95e+172/2/2016 21:55,zoe
HurdOnTheHill,7.86E+17,10/12/2016 16:04,11/29/2018 23:09,Only 6 people being fired for the #VA scandal is outrageous. #TX23 #Veterans deserve better. https://t.co/x4lpmKlgSp,20,15,FALSE,99,HurdOnTheHill7.86e+1710/12/2016 16:04,zoe
EdRRoyce,4.10E+17,12/10/2013 18:40,11/28/2018 23:49,"""""""""Given the history‚Ä¶we are all rightly skeptical."""""""" @JohnKerry #IranDeal",1,1,FALSE,99,EdRRoyce4.1e+1712/10/2013 18:40,jonathan
SenJeffMerkley,9.59E+17,1/31/2018 2:20,12/9/2018 15:30,"Let's look at the African American unemployment rate, shall we?  #SOTU https://t.co/SFXMXIRPzn",160,246,FALSE,99,SenJeffMerkley9.59e+171/31/2018 2:20,jonathan
DavidVitter,6.66E+17,11/17/2015 0:21,11/30/2018 8:15,David blocked efforts by President Obama and his allies to raise taxes #lagov #lagovdebate -staff,12,3,FALSE,99,DavidVitter6.66e+1711/17/2015 0:21,jonathan
JacksonLeeTX18,9.81E+17,4/3/2018 4:47,12/9/2018 13:03,RT @ellen6019: @JacksonLeeTX18 @saksfifthavenue @lordandtaylor Oh. My. Gosh! Is this a real tweet?,2,0,FALSE,99,JacksonLeeTX189.81e+174/3/2018 4:47,jonathan
Jim_Banks,1758959449,5/11/2009 1:08,12/9/2018 13:06,RT @politicalticker Will the public turn on Elizabeth Edwards? - http://tinyurl.com/qomfva,0,0,FALSE,99,Jim_Banks17589594495/11/2009 1:08,jonathan
Schneider4IL10,8.45E+17,3/24/2017 16:52,11/29/2018 0:19,"Headline says it all. """"""""Revised"""""""" GOP health care bill still leaves 24m more without insurance. 
https://t.co/MN2WtILjSP",6,9,FALSE,99,Schneider4IL108.45e+173/24/2017 16:52,jonathan
RepRaskin,8.44E+17,3/21/2017 14:12,12/6/2018 13:29,"""""""""@NIH researches lifesaving cures &amp; treatments. I’m so proud this institution is in my district. #TrumpCuts threate… https://t.co/YTqLMLy9ZT",16,39,FALSE,1,RepRaskin8.44e+173/21/2017 14:12,leela
SenJeffMerkley,8.64E+17,5/16/2017 0:30,12/6/2018 14:04,@realDonaldTrump @KOINNews @capitalpress @KGWNews I will do everything I can at the federal level to support… https://t.co/T51QIYaj0l,56,227,FALSE,1,SenJeffMerkley8.64e+175/16/2017 0:30,leela
TG4Arkansas,2.76E+17,12/5/2012 19:00,11/29/2018 21:54,"RT @CantorPress: @GOPLeader : @SenateDems have decided to play politics, rather than take up the ... http://t.co/brubRMBq",0,0,FALSE,1,TG4Arkansas2.76e+1712/5/2012 19:00,leela
RubenGallego,1.05E+18,10/18/2018 20:50,11/29/2018 21:09,So does Canada but you treat them worst...wonder why? https://t.co/KaKnPgGhp7,8,59,FALSE,1,RubenGallego1.05e+1810/18/2018 20:50,leela
ChrisCoons,8.87E+17,7/18/2017 19:46,11/29/2018 17:54,Arbitrarily preventing grandparents &amp; refugees from entering our country is cruel &amp; contrary to the Supreme Court's order on the #travelban,14,52,FALSE,1,ChrisCoons8.87e+177/18/2017 19:46,leela
RepBarbaraLee,8.31E+17,2/13/2017 15:33,11/30/2018 0:57,RT @ACLU: KNOW YOUR RIGHTS: What to do if ICE agents show up at your door.  #NoBanNoWallNoRaids https://t.co/HOAF5qtYAs,34134,0,FALSE,1,RepBarbaraLee8.31e+172/13/2017 15:33,leela
RepTedDeutch,8.19E+17,1/11/2017 22:20,12/6/2018 13:33,Trump's plan has no substance and will fail. Does he plan to terminate ongoing deals overseas? How much money does… https://t.co/dhAfzqKt4f,8,14,FALSE,1,RepTedDeutch8.19e+171/11/2017 22:20,leela
marcorubio,8632430439,2/4/2010 13:46,12/9/2018 13:21,Jobless claims up again. How is that stimulus working now?should have passed across board tax cuts. #sayfie #tcot,19,0,FALSE,1,marcorubio86324304392/4/2010 13:46,leela
SenatorReid,7.99E+17,11/15/2016 21:18,11/30/2018 4:43,"Healing the wounds Trump inflicted will take more than words. Talk is cheap, and tweets are cheaper.",1480,2986,FALSE,1,SenatorReid7.99e+1711/15/2016 21:18,leela
JacksonLeeTX18,9.33E+17,11/22/2017 4:22,11/29/2018 23:25,Trumps decision on Haitian TPS is cruel and inhumane!Haiti is still devastated and the TPS for Haiti should be extended and allow Congress to fix the problem. Sad!! #HaitianTPS #HomelandSecurity #RexTillerson,58,129,FALSE,1,JacksonLeeTX189.33e+1711/22/2017 4:22,leela
RepGwenMoore,1.01E+18,6/15/2018 19:50,11/30/2018 2:42,"“@USOCC Comptroller Otting: If you didn't see discrimination during your 30-year banking career, then perhaps you were doing your job w/ your eyes closed.” -@OfficialCBC #OCCnoColor https://t.co/6Hw6erS54G",6,12,FALSE,1,RepGwenMoore1.01e+186/15/2018 19:50,leela
auctnr1,1.06E+18,11/7/2018 19:27,11/30/2018 1:26,"RT @townhallcom: A Woman the Dems Just Elected Has a History of Making Some Pretty Anti-Semitic Statements 
 https://t.co/Oasri524VC",108,0,FALSE,1,auctnr11.06e+1811/7/2018 19:27,leela
AGBecerra,1.03E+18,8/8/2018 15:27,11/29/2018 12:54,Hard working Americans saving for #retirement deserve better than an empty gesture from the SEC. These toothless rules empower brokers looking for profit. We will continue fighting to protect retirees and their #savings. https://t.co/hf0CZkP2B4,12,35,FALSE,1,AGBecerra1.03e+188/8/2018 15:27,leela
JohnCornyn,9.69E+16,7/29/2011 13:31,12/6/2018 12:28,Rs have proposed multiple plans to deal with the debt; all rejected by Ds; POTUS has offered zero plans.  Is POTUS... http://fb.me/AEdRC2fM,14,0,FALSE,1,JohnCornyn9.69e+167/29/2011 13:31,leela
RepKClark,8.62E+17,5/9/2017 16:50,12/9/2018 14:20,"More lip service from Trump: Claiming to fight the opioid crisis as he looks to gut crucial resources like #ONDCP.
https://t.co/mDwWS7H4n6",9,22,FALSE,1,RepKClark8.62e+175/9/2017 16:50,leela
RepHankJohnson,8.86E+17,7/14/2017 16:40,11/29/2018 23:40,Congress has a duty to #FollowTheFacts. Proud to see Democrats taking action to make it happen! #WakeUpGOP,10,32,FALSE,1,RepHankJohnson8.86e+177/14/2017 16:40,leela
HillaryClinton,7.31E+17,5/13/2016 23:55,12/6/2018 12:16,"Donald Trump wants to spend $3 trillion (yes, with a T) on tax cuts for people like him. https://t.co/UjYpjnCK8W https://t.co/Kn5Adb8w3X",2099,2586,FALSE,1,HillaryClinton7.31e+175/13/2016 23:55,leela
